"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Morocco","MAR",157633143,0.354965304232507,1,37,1,3,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,2,1,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,3,1,5,2,,1,1,2,4,4,4,2,5,1,1,0,0
"Morocco","MAR",179189603,0.337483373873368,2,34,1,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Morocco","MAR",152386958,0.314456197568688,2,25,1,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,1,4,4,4,2,5,1,1,1,0
"Morocco","MAR",122499426,0.304282530057852,2,27,2,3,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,0,1,4,4,4,2,5,1,1,1,1
"Morocco","MAR",164882275,0.305234355837237,1,40,3,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",145918490,0.325024023243481,1,54,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,2,,0,0,4,4,4,4,2,5,1,4,0,0
"Morocco","MAR",131275063,0.924319015379796,1,27,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,3,1,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,3,3,2,2,,0,1,4,3,4,4,4,5,1,2,0,0
"Morocco","MAR",116085686,0.330029393461573,2,35,3,5,1,,1,1,1,1,2,1,2,,1,1,2,,,,1,2,1,1,2,,,,,,,,,,2,2,2,1,2,,,1,2,2,,,,2,2,2,2,1,2,1,,2,2,2,1,2,2,2,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,1,1,4,4,4,2,4,1,1,1,0
"Morocco","MAR",198224439,0.321137611091754,2,35,1,5,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,1,1,1,4,3,2,,0,1,4,4,4,2,2,2,1,1,0,0
"Morocco","MAR",196338165,0.304282530053073,1,32,2,5,1,,1,1,0,2,2,2,,,1,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,5,1,1,2,,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,4,5,1,,0,1,2,4,4,4,2,1,1,1,1,0
"Morocco","MAR",153561654,0.630524606891319,2,19,2,2,1,,1,1,0,2,2,1,1,1,2,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,1,2,1,2,1,,5,2,1,1,1,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,2,1,,1,1,4,4,4,4,2,1,1,1,1,1
"Morocco","MAR",150436980,0.976592990991819,2,21,1,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,1,3,2,2,2,1,1,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,3,1,1,2,2,2,1,2,2,2,2,,,,,,1,2,1,2,,,3,2,2,,,,,2,,,,,,2,2,2,4,3,2,,0,1,1,4,4,4,4,4,1,1,1,0
"Morocco","MAR",134140311,2.25946796283061,1,37,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,4,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",115700605,0.304282530053073,1,25,2,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,1,1,2,1,,2,2,,2,1,2,1,,3,2,1,1,1,,,1,1,,,2,,,,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,1,1,1,4,1,,0,1,1,4,4,4,4,1,1,1,1,1
"Morocco","MAR",189626417,0.374641299668283,1,28,2,2,1,,1,1,1,2,2,1,1,2,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,1,2,3,,2,2,,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,1,,,1,2,2,,,,,2,,,,,,2,1,1,2,1,1,,1,0,1,4,4,4,2,5,1,1,1,0
"Morocco","MAR",171183917,0.468601189058326,2,45,1,3,1,,1,1,0,2,2,1,1,2,2,2,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,3,3,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,2,4,4,4,2,5,1,1,1,0
"Morocco","MAR",164034797,1.36464826768668,1,46,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",190718799,4.38809938109656,1,67,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,1,1,1,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",111343400,1.1361670798588,1,28,2,1,2,,1,1,0,,,2,,,,,,,,,,,,,,,1,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,1,1,2,2,1,,2,1,2,3,2,2,,0,1,4,1,4,2,4,5,1,1,1,0
"Morocco","MAR",167664864,3.42905163825578,1,51,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,3,1,1,3,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,1,2,4,4,4,4,5,1,2,0,0
"Morocco","MAR",132949622,1.14058646856007,1,29,3,5,2,,1,1,0,2,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,1,,2,1,1,3,1,,2,1,,2,2,2,2,,1,3,3,1,2,1,2,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,1,1,2,4,4,4,4,3,1,1,1,1
"Morocco","MAR",151804627,0.705048926365923,2,25,1,2,1,,1,1,1,1,1,1,2,,1,1,1,2,,2,2,,2,,1,,,,,,,,,,1,1,2,1,1,2,,2,1,2,,,,2,1,1,2,2,2,1,,3,2,3,1,1,,,2,,,,2,,,,,,1,2,2,2,1,,,1,2,1,2,,,1,2,2,2,1,,5,3,1,2,4,1,,1,1,2,1,4,2,4,1,1,1,1,1
"Morocco","MAR",173379035,0.598448113621482,2,43,1,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,1,4,1,,0,1,2,4,4,4,2,5,1,1,0,0
"Morocco","MAR",180119462,2.16527415774193,2,55,1,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,1,2,1,2,,,5,6,6,3,,4,,0,0,4,1,4,1,4,5,1,2,1,0
"Morocco","MAR",198973816,0.408349543953549,2,26,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",131271804,0.744240236278793,1,20,2,4,1,,1,1,0,2,1,2,,,2,2,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,,,2,1,2,,,,1,2,,1,2,2,1,2,5,2,1,1,2,1,2,1,2,2,1,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,2,1,4,2,,1,1,4,1,4,4,4,2,1,1,1,0
"Morocco","MAR",159304878,0.401760309172718,1,29,3,5,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,2,,,,2,1,,1,2,2,1,2,1,3,3,2,,,,2,,,,2,,,,,,1,2,1,2,,,1,1,2,2,2,2,2,2,,,,,,3,2,3,3,,4,,1,1,1,3,4,4,4,5,1,1,1,1
"Morocco","MAR",133563765,0.344091403835074,2,44,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,1,3,2,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,2,3,1,1,0,0
"Morocco","MAR",194535156,0.915751208693661,1,27,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",186640956,0.578141027049161,2,35,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,2,2,1,2,1,,2,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,1,2,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",125291019,0.585997129429345,2,32,1,2,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,1,2,1,2,,,1,1,1,3,1,1,,1,1,2,4,4,1,4,5,1,1,1,0
"Morocco","MAR",134991560,0.586955344487288,2,34,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",208573671,2.15873320865356,1,35,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,2,2,1,,0,0,4,2,4,4,4,5,1,2,0,0
"Morocco","MAR",131818223,0.55027906464385,2,50,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,3,3,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,3,2,2,1,,3,3,3,3,,3,,0,1,4,4,4,2,2,3,1,1,0,0
"Morocco","MAR",142884687,1.04733351586311,2,37,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,3,3,1,1,2,1,1,3,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",184637459,0.920807233357002,1,28,2,5,2,,1,1,0,2,2,1,2,,2,2,2,,,,1,3,2,,1,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,,2,2,2,2,,4,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",196650485,0.304427123239727,2,31,3,5,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,,2,2,1,2,1,,2,2,,2,1,2,1,,3,2,1,1,2,2,1,2,,,,2,,,,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,2,3,,1,1,1,4,4,4,4,2,1,1,1,1
"Morocco","MAR",140246718,0.408349543953549,2,26,1,3,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,1,1,,0,1,2,4,4,4,4,5,1,1,0,0
"Morocco","MAR",160284774,0.798212391754709,1,21,1,5,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,1,2,5,3,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",146377288,0.533457242121362,1,21,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,4,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",133217589,1.29824853890955,1,35,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,6,2,,1,0,4,4,4,4,4,1,1,1,0,0
"Morocco","MAR",176097389,2.07388316306261,2,30,1,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,5,3,3,5,,2,,0,1,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",132227567,0.304427123239727,2,27,2,5,1,,1,1,0,2,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,1,,1,1,1,3,2,,1,1,2,2,1,2,1,,2,2,2,1,1,,,1,2,1,1,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,3,2,1,,1,1,1,4,4,4,2,1,1,1,1,1
"Morocco","MAR",117707003,0.322383511317146,2,40,1,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,3,3,1,2,2,1,1,2,2,1,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,1,2,4,4,4,2,2,1,1,0,0
"Morocco","MAR",206613270,1.11288158406759,2,31,1,3,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,5,1,2,1,,0,1,4,4,4,4,2,2,1,2,0,0
"Morocco","MAR",176456539,1.1361670798588,1,28,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,4,0,0
"Morocco","MAR",172615454,0.490467914134698,2,50,2,2,1,,1,1,0,,,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Morocco","MAR",116507869,0.304282530053073,2,32,3,5,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,2,1,,2,2,2,1,,3,3,3,1,2,2,1,1,1,,,1,1,1,2,,,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,2,2,2,3,2,2,,1,1,2,1,4,4,1,1,1,1,1,1
"Morocco","MAR",130076227,1.10790091469064,1,35,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,,,,,2,,,2,1,1,2,1,,2,2,,2,2,2,1,,2,1,2,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,2,,0,1,4,4,4,4,2,3,1,1,0,0
"Morocco","MAR",156074214,0.522065636185855,2,18,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,3,2,1,1,2,1,,0,1,3,4,4,4,4,5,1,1,0,0
"Morocco","MAR",162669567,0.795875255699535,1,40,1,3,1,,1,1,0,2,2,2,,,2,2,2,,,,1,2,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,1,2,2,1,1,1,2,1,1,2,2,1,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,2,,1,1,4,4,4,4,4,1,1,1,1,0
"Morocco","MAR",188189971,4.38809938109656,1,54,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,3,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,4,,3,,0,0,4,4,4,4,4,5,1,2,0,0
"Morocco","MAR",181091738,3.97783779265485,2,56,1,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,2,1,1,1,2,4,,0,1,1,4,4,4,2,5,1,1,1,0
"Morocco","MAR",133748242,0.886123717195868,1,28,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,2,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,2,2,,1,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",114118788,1.82553372333141,2,19,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,1,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",145433768,0.537569264007018,1,24,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,1,2,2,2,3,,,,,3,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,3,2,,,,,,,2,3,,,,,2,,,,,,2,1,1,2,6,2,,0,1,4,4,5,4,3,5,1,2,0,0
"Morocco","MAR",180765309,0.674226475431117,2,22,1,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,3,4,4,4,4,5,1,1,0,0
"Morocco","MAR",208792927,1.45020709690982,1,21,3,1,2,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,2,2,1,1,2,1,2,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,2,1,1,1,2,1,,1,0,4,1,4,4,4,3,1,1,1,0
"Morocco","MAR",205219203,0.60338933052907,1,49,1,5,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,2,2,1,3,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,0,1,4,4,4,4,2,2,1,1,0,0
"Morocco","MAR",185146594,0.377692782058762,2,45,1,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,2,2,,,,,2,,,2,2,1,2,1,,2,2,,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,2,2,1,1,0,0
"Morocco","MAR",185752531,1.90331671679575,2,20,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,3,2,2,1,1,2,1,,,,,2,,,1,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,2,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",112960576,0.439423482730056,2,30,2,3,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,2,1,2,2,2,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,2,1,,0,1,4,4,4,4,2,2,1,1,0,0
"Morocco","MAR",176672689,0.344091403835074,2,40,1,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,1,2,2,1,2,,,,2,,,,,,1,2,2,2,1,,,1,2,2,2,2,2,2,,,,,,2,2,2,4,1,1,,0,0,2,3,4,4,4,2,1,1,0,0
"Morocco","MAR",156449392,0.352963648249817,1,37,1,2,1,,1,1,0,2,1,1,2,,2,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,2,1,1,1,1,0
"Morocco","MAR",210016976,1.77634947217616,2,18,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,4,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,2,2,2,,0,1,4,4,4,4,4,5,1,1,0,0
"Morocco","MAR",196383418,2.4080668576438,2,51,1,1,2,,1,1,0,1,2,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,5,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,1,4,2,5,1,2,1,0
"Morocco","MAR",160591921,0.823906998989046,2,21,1,3,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,2,8,,,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,1,,1,1,4,4,4,4,4,4,1,1,0,0
"Morocco","MAR",189698110,0.320613348219782,2,36,1,3,1,,1,1,0,1,2,1,1,2,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,1,4,4,4,4,5,1,1,1,0
"Morocco","MAR",199945246,0.886544797721849,1,25,3,2,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,3,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,1,0,2,4,4,4,4,5,1,1,0,0
